transaction_id,Month_Name,Product_Category,Product_Sub_Category,Qty,Rate,Amount,Tax,Delivery_chrgs,Payment_mode,Store_type,Reviews,CustID,Gender,Marital_status,Education,Profession,Income,City_Name,Return
37002728071,May,Home and kitchen,Bath,2,503,1006,105.63,50,Mobile Payments,e-Shop,5,9761,F,Married,PhD,Others,50057,New Delhi ,0
37055404480,May,Bags,Women,3,427,1281,134.505,,Cash,Flagship store,5,9398,F,Married,Graduation,Salaried,49190,Hyderabad,0
37125443769,May,Home and kitchen,Bath,4,228,912,95.76,,Mobile Payments,MBR,4,10548,M,Married,Master,Salaried,90940,Hyderabad,0
37172455892,May,Bags,Mens,4,1188,4752,498.96,250,Debit Card,e-Shop,4,949,M,Married,Graduation,Salaried,13736,Gurgaon,0
37243375845,May,Books,Academic,2,71,142,14.91,,Mobile Payments,e-Shop,5,13484,F,Married,Graduation,Salaried,48135,Kolkata,0
37277694306,May,Home and kitchen,Furnishing,4,113,452,47.46,,Mobile Payments,TeleShop,5,5935,M,Married,Others,Self Employed,95809,Hyderabad,0
37315761785,May,Clothing,Women,5,255,1275,133.875,50,Mobile Payments,e-Shop,1,4238,M,Not Married,Others,Salaried,48910,Pune,1
37337693045,May,Clothing,Mens,3,1117,3351,351.855,140,Credit Card,e-Shop,5,15986,F,Married,Graduation,Self Employed,57282,Pune,0
37400200595,May,Books,DIY,4,838,3352,351.96,,Credit Card,Flagship store,1,12962,M,Not Married,Others,Salaried,137668,Hyderabad,0
37441945287,May,Clothing,Women,5,1414,5656,593.88,250,Credit Card,e-Shop,1,9973,M,Married,Others,Others,137262,Ahmedabad,1
37469223848,May,Home and kitchen,Furnishing,5,367,1101,115.605,,Mobile Payments,MBR,1,6496,M,Married,PhD,Others,84994,Vishakhapatnam,1
37515647903,May,Home and kitchen,Tools,1,706,706,74.13,50,Mobile Payments,e-Shop,4,12391,F,Not Married,PhD,Self Employed,97965,Kolkata,0
37594735959,May,Footwear,Kids,4,774,3096,325.08,140,Debit Card,e-Shop,4,4857,F,Married,PhD,Self Employed,103956,Chennai,0
37694596641,May,Footwear,Mens,5,684,2736,287.28,,Credit Card,MBR,1,3040,M,Not Married,PhD,Salaried,132192,Chennai,1
37742762673,May,Footwear,Mens,4,1338,5352,561.96,250,Credit Card,TeleShop,5,18265,F,Not Married,Master,Others,64782,Vishakhapatnam,0
37760061580,May,Books,Non-Fiction,5,1461,7305,767.025,250,Debit Card,e-Shop,5,6086,M,Not Married,PhD,Salaried,62105,Bangalore,0
37808321967,May,Electronics,Cameras,1,1264,1264,132.72,50,Mobile Payments,e-Shop,4,13962,M,Married,PhD,Others,89700,Gurgaon,0
38051230635,May,Clothing,Mens,4,315,1260,132.3,,Mobile Payments,MBR,4,1011,M,Not Married,PhD,Salaried,44913,Ahmedabad,0
38053958046,May,Home and kitchen,Kitchen,5,537,2148,225.54,90,Credit Card,e-Shop,1,10229,M,Married,PhD,Others,24345,New Delhi ,1
38069490878,May,Clothing,Mens,5,525,2625,275.625,140,Debit Card,e-Shop,1,7262,M,Married,Others,Self Employed,40930,Bangalore,0
38125874051,May,Bags,Women,2,629,1258,132.09,50,Mobile Payments,TeleShop,5,15866,M,Married,Graduation,Self Employed,7582,Hyderabad,0
38132009638,May,Home and kitchen,Furnishing,2,1290,2580,270.9,140,Credit Card,e-Shop,4,266,M,Not Married,PhD,Self Employed,15135,Gurgaon,0
38149948609,May,Footwear,Women,2,629,1258,132.09,50,Mobile Payments,e-Shop,5,15159,F,Not Married,Graduation,Others,119988,Kolkata,0
38174740143,May,Clothing,Mens,1,478,478,50.19,,Mobile Payments,TeleShop,5,3542,M,Married,Basic,Self Employed,33100,Chennai,0
38176320771,May,Books,DIY,5,883,3532,370.86,200,Credit Card,TeleShop,1,4384,F,Married,Graduation,Salaried,144199,Ahmedabad,1
38283696934,May,Footwear,Women,5,1398,2796,293.58,,Credit Card,Flagship store,5,15479,F,Married,Others,Others,44797,Ahmedabad,1
38322680104,May,Bags,Mens,1,1391,1391,146.055,50,Mobile Payments,e-Shop,5,12681,M,Married,Others,Others,80478,Pune,0
38393842483,May,Home and kitchen,Kitchen,5,251,1255,131.775,,Mobile Payments,MBR,1,2280,F,Married,Basic,Salaried,89376,Chennai,1
38497899532,May,Electronics,Cameras,1,651,651,68.355,,Cash,Flagship store,4,9492,M,Married,Graduation,Others,103509,New Delhi ,0
38743792694,May,Books,DIY,2,598,1196,125.58,50,Mobile Payments,e-Shop,5,10175,M,Not Married,Others,Self Employed,81878,Gurgaon,0
38850510144,May,Clothing,Mens,1,204,204,21.42,,Mobile Payments,e-Shop,4,8759,M,Married,Others,Self Employed,118506,Vishakhapatnam,0
38911404871,May,Footwear,Mens,4,1116,4464,468.72,,Credit Card,Flagship store,5,4162,M,Not Married,Master,Others,81390,Kolkata,0
38953044099,May,Clothing,Mens,3,599,1797,188.685,90,Mobile Payments,TeleShop,5,9016,M,Not Married,Graduation,Others,46754,New Delhi ,0
39011234288,May,Footwear,Kids,1,1247,1247,130.935,50,Mobile Payments,e-Shop,1,7287,M,Married,PhD,Self Employed,126466,Gurgaon,0
39063389212,May,Footwear,Women,1,1036,1036,108.78,50,Mobile Payments,TeleShop,5,5082,M,Married,PhD,Others,56982,Vishakhapatnam,0
39065466447,May,Footwear,Women,5,1247,1247,130.935,50,Mobile Payments,e-Shop,2,14856,F,Married,PhD,Salaried,53979,Hyderabad,1
39095466554,May,Clothing,Women,5,1017,2034,213.57,90,Debit Card,e-Shop,3,11849,F,Not Married,Others,Self Employed,78541,Ahmedabad,1
39178054571,May,Clothing,Women,3,438,1314,137.97,,Mobile Payments,Flagship store,4,2654,M,Not Married,PhD,Salaried,46231,Kolkata,0
39187532696,May,Home and kitchen,Bath,5,1245,1245,130.725,,Mobile Payments,MBR,1,2699,M,Married,PhD,Self Employed,106977,Vishakhapatnam,1
39191845770,May,Clothing,Women,1,1244,1244,130.62,,Mobile Payments,Flagship store,5,8860,M,Married,Basic,Others,88389,Ahmedabad,0
39230745204,May,Footwear,Mens,1,1032,1032,108.36,,Mobile Payments,MBR,1,19482,M,Married,PhD,Others,14959,New Delhi ,0
39236737410,May,Clothing,Mens,3,414,1242,130.41,50,Mobile Payments,TeleShop,4,8356,M,Not Married,Others,Salaried,147946,New Delhi ,0
39368784890,May,Footwear,Mens,2,1064,2128,223.44,90,Credit Card,e-Shop,5,18944,F,Not Married,Graduation,Others,25278,Vishakhapatnam,0
39420871451,May,Electronics,Cameras,3,1131,3393,356.265,140,Credit Card,e-Shop,4,5328,M,Married,Others,Self Employed,43094,Chennai,0
39482141281,May,Footwear,Mens,1,1239,1239,130.095,,Mobile Payments,MBR,5,1391,M,Not Married,Basic,Salaried,102335,New Delhi ,0
39614099257,May,Books,Academic,5,358,1790,187.95,,Cash,Flagship store,5,7056,M,Not Married,Basic,Salaried,91902,Kolkata,0
39689324071,May,Books,Non-Fiction,3,567,1701,178.605,90,Mobile Payments,e-Shop,4,18814,M,Married,PhD,Others,13288,New Delhi ,0
39728113672,May,Clothing,Women,5,543,2715,285.075,140,Debit Card,TeleShop,5,16346,M,Married,Others,Salaried,113761,Gurgaon,0
39734560185,May,Books,Academic,2,617,1234,129.57,50,Mobile Payments,e-Shop,4,17864,M,Married,Basic,Others,20372,New Delhi ,0
39809399928,May,Bags,Mens,5,1122,5610,589.05,,Credit Card,MBR,5,2178,F,Married,Others,Salaried,17422,Ahmedabad,0
39876884094,May,Clothing,Women,5,867,4335,455.175,200,Credit Card,e-Shop,5,629,M,Married,Graduation,Self Employed,19983,Vishakhapatnam,0
39926598925,May,Books,Fiction,1,666,666,69.93,50,Mobile Payments,TeleShop,1,10180,F,Not Married,PhD,Others,29587,Ahmedabad,0
39990804871,May,Home and kitchen,Bath,1,169,169,17.745,,Mobile Payments,MBR,4,7031,F,Married,PhD,Others,22587,Pune,0
40002877944,May,Footwear,Mens,2,1070,2140,224.7,90,Debit Card,e-Shop,4,10117,M,Not Married,PhD,Others,24541,Bangalore,0
40160825556,May,Electronics,Computers,5,339,1356,142.38,,Cash,MBR,2,13152,F,Married,PhD,Salaried,37706,Gurgaon,1
40312863535,May,Clothing,Mens,1,582,582,61.11,50,Mobile Payments,TeleShop,5,3257,F,Married,PhD,Salaried,8800,Ahmedabad,0
40336799311,May,Books,DIY,5,859,2577,270.585,140,Credit Card,e-Shop,1,10103,M,Married,PhD,Self Employed,75815,Ahmedabad,1
40356219673,May,Books,Non-Fiction,5,167,835,87.675,50,Mobile Payments,e-Shop,4,5538,F,Not Married,Basic,Self Employed,10360,Vishakhapatnam,0
40366841154,May,Home and kitchen,Tools,2,513,1026,107.73,,Mobile Payments,MBR,5,7286,M,Married,Basic,Salaried,17374,Gurgaon,0
40368201731,May,Books,Non-Fiction,1,754,754,79.17,,Cash,Flagship store,3,3752,M,Married,Basic,Self Employed,86435,Gurgaon,0
40463670912,May,Clothing,Mens,1,1217,1217,127.785,,Mobile Payments,Flagship store,4,18625,F,Married,Basic,Others,103465,Kolkata,0
40504376094,May,Footwear,Women,2,996,1992,209.16,90,Credit Card,TeleShop,5,3375,M,Not Married,Basic,Self Employed,111891,Pune,0
40560692463,May,Home and kitchen,Tools,4,600,2400,252,90,Credit Card,TeleShop,3,2184,F,Married,Basic,Self Employed,13585,Ahmedabad,0
40609300810,May,Clothing,Mens,1,374,374,39.27,,Mobile Payments,e-Shop,3,3146,M,Not Married,Others,Others,137426,Gurgaon,0
40623363891,May,Home and kitchen,Bath,3,944,2832,297.36,,Debit Card,Flagship store,2,8313,M,Married,Basic,Self Employed,24945,Pune,0
40665209379,May,Home and kitchen,Tools,4,303,1212,127.26,,Cash,MBR,1,19094,F,Not Married,PhD,Salaried,112824,Gurgaon,0
40673019845,May,Clothing,Mens,1,741,741,77.805,50,Mobile Payments,e-Shop,1,17002,M,Not Married,PhD,Others,19434,Vishakhapatnam,0
40677354698,May,Bags,Women,2,606,1212,127.26,50,Mobile Payments,TeleShop,3,17027,M,Not Married,Basic,Self Employed,48758,Ahmedabad,0
40678873361,May,Clothing,Mens,3,290,870,91.35,,Cash,Flagship store,5,4063,M,Not Married,Basic,Salaried,29869,Kolkata,0
40792153341,May,Clothing,Mens,5,85,425,44.625,,Cash,MBR,5,537,F,Not Married,PhD,Self Employed,17397,Mumbai,0
40864076176,May,Clothing,Women,1,802,802,84.21,50,Mobile Payments,e-Shop,4,11060,F,Not Married,PhD,Others,50032,Mumbai,0
40910907887,May,Footwear,Kids,5,621,3105,326.025,140,Credit Card,e-Shop,5,9273,F,Married,PhD,Others,53885,New Delhi ,0
41017158838,May,Bags,Mens,4,896,3584,376.32,200,Debit Card,e-Shop,3,18656,M,Not Married,PhD,Self Employed,41114,Gurgaon,0
41103350641,May,Clothing,Mens,5,609,3045,319.725,,Debit Card,MBR,4,8725,F,Not Married,PhD,Others,63487,Vishakhapatnam,0
41246792188,May,Footwear,Kids,5,1477,7385,775.425,250,Debit Card,e-Shop,4,80,M,Not Married,Master,Salaried,66073,Hyderabad,0
41376622466,May,Electronics,Cameras,3,400,1200,126,50,Mobile Payments,TeleShop,3,14303,M,Married,Master,Self Employed,65986,Hyderabad,0
41462540639,May,Footwear,Women,1,1199,1199,125.895,,Mobile Payments,Flagship store,5,8656,M,Married,Master,Self Employed,66471,Mumbai,0
41473672445,May,Books,Fiction,1,1197,1197,125.685,50,Mobile Payments,e-Shop,5,2430,F,Married,Master,Self Employed,43433,New Delhi ,0
41573758427,May,Home and kitchen,Tools,3,760,2280,239.4,90,Debit Card,e-Shop,5,5217,F,Not Married,PhD,Salaried,55732,Ahmedabad,0
41812043632,May,Footwear,Women,5,1015,5075,532.875,250,Debit Card,e-Shop,5,5314,F,Not Married,Basic,Salaried,37291,Vishakhapatnam,0
41880841458,May,Bags,Women,4,451,1353,142.065,50,Mobile Payments,e-Shop,1,1846,F,Not Married,Master,Self Employed,76211,Chennai,1
41899377322,May,Bags,Mens,2,595,1190,124.95,,Mobile Payments,Flagship store,5,8920,F,Married,Others,Self Employed,83828,Gurgaon,0
41920262604,May,Books,Non-Fiction,1,1190,1190,124.95,50,Mobile Payments,e-Shop,4,5569,F,Married,Basic,Self Employed,104242,Vishakhapatnam,0
41950460673,May,Footwear,Women,2,513,1026,107.73,50,Mobile Payments,TeleShop,2,14977,M,Not Married,Master,Salaried,81724,New Delhi ,0
42043380325,May,Home and kitchen,Bath,5,421,2105,221.025,90,Credit Card,e-Shop,5,15076,M,Married,PhD,Others,39447,Hyderabad,0
42048464761,May,Books,DIY,2,1251,2502,262.71,140,Debit Card,TeleShop,5,720,M,Not Married,Master,Self Employed,55377,Chennai,0
42083492630,May,Bags,Mens,5,891,4455,467.775,200,Credit Card,TeleShop,5,12603,M,Not Married,Basic,Others,29663,Pune,0
42171299969,May,Home and kitchen,Furnishing,3,688,2064,216.72,90,Credit Card,e-Shop,5,10345,F,Not Married,Basic,Self Employed,103490,Vishakhapatnam,0
42200161937,May,Footwear,Kids,4,296,1184,124.32,50,Mobile Payments,e-Shop,4,15460,F,Not Married,Basic,Others,132438,Gurgaon,0
42241774991,May,Electronics,Cameras,2,224,448,47.04,,Cash,Flagship store,5,510,M,Married,Graduation,Self Employed,75959,Kolkata,0
42254130179,May,Books,Fiction,5,783,3915,411.075,200,Credit Card,e-Shop,3,11230,M,Not Married,Master,Salaried,41222,Mumbai,0
42273617870,May,Home and kitchen,Tools,4,1309,5236,549.78,,Debit Card,Flagship store,2,8838,M,Married,Others,Others,52066,Hyderabad,0
42328605702,May,Electronics,Audio and video,3,1110,3330,349.65,,Debit Card,MBR,5,18452,F,Married,Graduation,Self Employed,140936,Pune,0
42366078902,May,Clothing,Women,5,589,2945,309.225,140,Debit Card,e-Shop,5,13221,M,Married,Others,Self Employed,129030,Vishakhapatnam,0
42435707527,May,Footwear,Women,5,236,1180,123.9,50,Mobile Payments,e-Shop,2,10482,M,Married,Others,Self Employed,58227,Ahmedabad,0
42495793977,May,Clothing,Women,5,295,1180,123.9,,Mobile Payments,Flagship store,1,17209,M,Married,Others,Salaried,154187,Gurgaon,1
42564353863,May,Footwear,Women,5,393,1179,123.795,,Cash,Flagship store,1,6283,M,Married,Others,Self Employed,44506,Vishakhapatnam,1
42591572360,May,Bags,Mens,4,370,1480,155.4,50,Mobile Payments,e-Shop,5,14681,M,Not Married,PhD,Self Employed,48780,Bangalore,0
42609847505,May,Clothing,Mens,2,576,1152,120.96,50,Mobile Payments,e-Shop,5,15615,M,Not Married,Others,Others,48998,Gurgaon,0
42617863387,May,Footwear,Kids,5,848,4240,445.2,200,Debit Card,TeleShop,1,1708,M,Not Married,Graduation,Others,75974,Pune,0
42624471605,May,Footwear,Mens,1,1346,1346,141.33,50,Mobile Payments,e-Shop,5,9566,M,Married,Basic,Others,18689,Mumbai,0
42688801985,May,Footwear,Women,3,711,2133,223.965,,Credit Card,Flagship store,5,3074,M,Not Married,Graduation,Others,39200,Pune,0
42766252732,May,Home and kitchen,Bath,2,1266,2532,265.86,140,Debit Card,e-Shop,4,513,M,Not Married,Others,Others,102619,Hyderabad,0
42809077087,May,Clothing,Mens,3,1051,3153,331.065,140,Credit Card,e-Shop,5,1031,F,Not Married,Graduation,Self Employed,17115,New Delhi ,0
42811791890,May,Bags,Mens,4,651,2604,273.42,140,Debit Card,e-Shop,5,2579,F,Not Married,Others,Others,111943,Kolkata,0
42854315703,May,Bags,Mens,1,1174,1174,123.27,50,Mobile Payments,e-Shop,5,596,M,Not Married,PhD,Others,51692,Hyderabad,0
43104084629,May,Books,Academic,2,610,1220,128.1,50,Mobile Payments,e-Shop,5,1156,F,Married,Others,Salaried,127806,Hyderabad,0
43210380959,May,Clothing,Women,5,784,784,82.32,50,Mobile Payments,e-Shop,1,11524,M,Not Married,Basic,Others,137329,Bangalore,1
43221740834,May,Clothing,Mens,5,1260,6300,661.5,250,Debit Card,e-Shop,5,11794,F,Not Married,Basic,Salaried,58300,Mumbai,0
43223380219,May,Books,Fiction,4,234,1170,122.85,50,Mobile Payments,e-Shop,1,6154,F,Married,Basic,Salaried,60571,Chennai,1
43332655650,May,Books,DIY,4,557,2228,233.94,,Debit Card,MBR,5,17713,F,Married,Basic,Salaried,88029,New Delhi ,0
43492948536,May,Home and kitchen,Bath,3,1219,3657,383.985,200,Debit Card,TeleShop,5,3787,F,Married,PhD,Others,84224,Pune,0
43516417150,May,Bags,Women,5,200,1000,105,50,Mobile Payments,TeleShop,5,17354,F,Not Married,Basic,Others,73368,Chennai,0
43683385917,May,Books,DIY,4,1087,4348,456.54,200,Credit Card,e-Shop,4,4462,F,Married,Basic,Self Employed,122106,Gurgaon,0
43824630230,May,Home and kitchen,Bath,3,774,2322,243.81,90,Credit Card,e-Shop,1,3004,F,Not Married,PhD,Salaried,45542,Mumbai,0
43930456691,May,Clothing,Women,5,1414,4242,445.41,200,Credit Card,e-Shop,1,13560,M,Not Married,PhD,Self Employed,44651,Vishakhapatnam,1
43936973057,May,Clothing,Mens,5,415,2075,217.875,,Debit Card,MBR,5,8432,M,Not Married,Graduation,Self Employed,67708,Vishakhapatnam,0
43966406232,May,Home and kitchen,Bath,2,900,1800,189,90,Mobile Payments,e-Shop,5,13350,F,Married,PhD,Salaried,83237,Mumbai,0
44009647551,May,Clothing,Mens,1,181,181,19.005,,Cash,MBR,4,10060,M,Married,PhD,Self Employed,84027,Ahmedabad,0
44103159566,May,Clothing,Women,5,958,3832,402.36,200,Debit Card,e-Shop,1,15108,M,Married,PhD,Salaried,137012,Vishakhapatnam,1
44157697790,May,Clothing,Women,2,1409,2818,295.89,140,Debit Card,e-Shop,5,7924,M,Married,PhD,Self Employed,30733,Pune,0
44181889324,May,Home and kitchen,Furnishing,2,986,1972,207.06,90,Debit Card,e-Shop,5,10732,F,Married,Master,Others,84910,New Delhi ,0
44258430560,May,Books,Non-Fiction,2,387,1161,121.905,50,Mobile Payments,e-Shop,1,7345,M,Married,Master,Self Employed,129624,New Delhi ,1
44274067907,May,Clothing,Women,2,580,1160,121.8,50,Mobile Payments,e-Shop,5,12824,M,Not Married,Master,Salaried,91964,Ahmedabad,0
44279555583,May,Clothing,Women,4,232,1160,121.8,50,Mobile Payments,e-Shop,1,6690,M,Not Married,Graduation,Self Employed,96956,Pune,1
44281974284,May,Home and kitchen,Kitchen,5,594,2970,311.85,140,Debit Card,TeleShop,1,13658,M,Married,PhD,Others,82218,Kolkata,1
44308377187,May,Footwear,Women,4,720,3600,378,200,Credit Card,e-Shop,1,16694,M,Married,Graduation,Self Employed,126251,Mumbai,1
44321447052,May,Books,Fiction,4,1465,5860,615.3,250,Credit Card,e-Shop,4,19013,M,Not Married,Graduation,Self Employed,46239,Mumbai,0
44419342965,May,Home and kitchen,Furnishing,4,1358,5432,570.36,250,Debit Card,TeleShop,3,18973,M,Married,Graduation,Others,115774,Pune,0
44451001305,May,Clothing,Women,2,730,1460,153.3,50,Mobile Payments,e-Shop,5,18609,M,Married,Basic,Self Employed,133721,Gurgaon,0
44499339341,May,Home and kitchen,Tools,5,477,2385,250.425,90,Debit Card,TeleShop,4,2540,F,Not Married,Graduation,Others,7187,Bangalore,0
44635411688,May,Clothing,Women,5,1325,2650,278.25,140,Debit Card,e-Shop,2,3024,M,Not Married,Graduation,Others,108883,Mumbai,1
44675599618,May,Footwear,Mens,2,319,638,66.99,50,Mobile Payments,e-Shop,4,146,M,Not Married,Graduation,Salaried,109660,Gurgaon,0
44707490574,May,Clothing,Women,4,1280,5120,537.6,250,Credit Card,e-Shop,5,8603,M,Married,PhD,Self Employed,104113,Ahmedabad,0
44913245736,May,Footwear,Women,5,133,665,69.825,50,Mobile Payments,e-Shop,2,8660,M,Married,Basic,Others,97560,Pune,1
44990729454,May,Bags,Mens,5,563,2815,295.575,140,Credit Card,e-Shop,5,15004,F,Married,Basic,Self Employed,25836,Bangalore,0
45067329959,May,Home and kitchen,Kitchen,4,862,2586,271.53,140,Debit Card,e-Shop,2,7437,M,Married,PhD,Others,140760,Bangalore,1
45099168444,May,Clothing,Women,5,711,2844,298.62,140,Debit Card,e-Shop,1,1046,F,Not Married,PhD,Others,153250,Vishakhapatnam,1
45114642774,May,Home and kitchen,Tools,2,124,248,26.04,,Mobile Payments,e-Shop,5,19045,M,Married,Others,Others,35708,Chennai,0
45287822462,May,Home and kitchen,Furnishing,3,833,2499,262.395,90,Credit Card,e-Shop,4,8609,F,Married,PhD,Self Employed,109290,Vishakhapatnam,0
45320311557,May,Bags,Mens,3,625,1875,196.875,90,Mobile Payments,e-Shop,5,13906,M,Not Married,Basic,Salaried,46405,Gurgaon,0
45540182607,May,Electronics,Cameras,2,1431,2862,300.51,140,Debit Card,e-Shop,5,290,F,Not Married,Master,Self Employed,33479,Hyderabad,0
45545500545,May,Bags,Women,2,1259,2518,264.39,140,Credit Card,e-Shop,5,15392,M,Married,Others,Salaried,51572,Pune,0
45547126371,May,Electronics,Cameras,1,1052,1052,110.46,50,Mobile Payments,e-Shop,5,15208,M,Married,Master,Salaried,67904,Vishakhapatnam,0
45579298521,May,Books,Non-Fiction,1,453,453,47.565,,Mobile Payments,e-Shop,5,4193,F,Married,Others,Salaried,73464,Bangalore,0
45861554604,May,Electronics,Mobiles,1,1143,1143,120.015,50,Mobile Payments,e-Shop,5,18168,M,Married,Master,Self Employed,45698,Kolkata,0
45868352368,May,Clothing,Mens,5,1387,6935,728.175,,Credit Card,Flagship store,4,2601,M,Married,Graduation,Self Employed,15533,Hyderabad,0
45885051290,May,Home and kitchen,Furnishing,2,570,1140,119.7,50,Mobile Payments,e-Shop,5,1954,M,Not Married,Master,Self Employed,60934,New Delhi ,0
45911651014,May,Bags,Mens,3,578,1734,182.07,90,Mobile Payments,e-Shop,5,10470,M,Married,Master,Salaried,12627,Mumbai,0
45937538005,May,Books,Academic,5,228,1140,119.7,50,Mobile Payments,e-Shop,5,19371,M,Not Married,PhD,Salaried,109229,Hyderabad,0
46054759240,May,Books,Fiction,3,915,2745,288.225,140,Credit Card,e-Shop,1,3346,F,Not Married,Basic,Self Employed,21702,Vishakhapatnam,0
46185201526,May,Home and kitchen,Bath,3,1223,3669,385.245,200,Debit Card,e-Shop,4,18330,M,Not Married,Master,Salaried,40648,New Delhi ,0
46301633928,May,Bags,Women,2,283,1132,118.86,,Mobile Payments,MBR,1,4132,F,Married,PhD,Self Employed,14380,New Delhi ,1
46335987779,May,Footwear,Women,1,1421,1421,149.205,,Mobile Payments,Flagship store,5,12715,M,Not Married,PhD,Salaried,13937,Bangalore,0
46368808489,May,Clothing,Women,1,916,916,96.18,50,Mobile Payments,e-Shop,5,11093,M,Not Married,PhD,Salaried,44584,Vishakhapatnam,0
46372215498,May,Clothing,Women,2,1093,2186,229.53,90,Credit Card,e-Shop,4,10370,M,Not Married,PhD,Salaried,18098,Vishakhapatnam,0
46432230357,May,Home and kitchen,Kitchen,2,563,1126,118.23,,Mobile Payments,MBR,5,18454,F,Married,PhD,Salaried,109252,New Delhi ,0
46462777005,May,Home and kitchen,Furnishing,4,1444,7220,758.1,250,Debit Card,e-Shop,2,19552,F,Married,PhD,Salaried,112293,Vishakhapatnam,1
46527852163,May,Clothing,Women,5,908,4540,476.7,250,Credit Card,e-Shop,4,567,M,Not Married,Basic,Self Employed,71951,Vishakhapatnam,0
46657543848,May,Clothing,Mens,5,224,1120,117.6,50,Mobile Payments,e-Shop,2,9367,M,Married,Basic,Self Employed,24839,Hyderabad,0
46697070448,May,Clothing,Mens,5,647,3235,339.675,140,Credit Card,e-Shop,4,4819,M,Not Married,Basic,Self Employed,45727,Ahmedabad,0
46741038644,May,Home and kitchen,Bath,2,558,1116,117.18,50,Mobile Payments,e-Shop,4,8754,M,Not Married,Graduation,Salaried,94775,Pune,0
46754765556,May,Electronics,Personal Appliances,4,863,3452,362.46,,Debit Card,MBR,4,3962,M,Not Married,Master,Salaried,140666,Kolkata,1
46853058678,May,Clothing,Mens,5,140,700,73.5,50,Mobile Payments,TeleShop,4,1904,M,Not Married,Others,Self Employed,25709,Mumbai,0
46856146824,May,Home and kitchen,Bath,2,1410,2820,296.1,,Credit Card,Flagship store,4,10404,M,Not Married,Basic,Salaried,36529,Pune,0
46924439195,May,Home and kitchen,Furnishing,2,294,588,61.74,50,Mobile Payments,TeleShop,5,1116,F,Married,Graduation,Others,34826,Vishakhapatnam,0
46962044615,May,Footwear,Women,3,1095,3285,344.925,140,Debit Card,e-Shop,1,2751,M,Not Married,Graduation,Others,27127,Kolkata,0
47031478016,May,Electronics,Cameras,3,823,2469,259.245,90,Credit Card,e-Shop,3,17999,M,Married,Graduation,Others,136039,Ahmedabad,0
47043985475,May,Clothing,Women,1,1109,1109,116.445,50,Mobile Payments,TeleShop,5,17903,M,Married,Basic,Salaried,62502,Bangalore,0
47059953640,May,Electronics,Cameras,4,1106,1106,116.13,,Mobile Payments,MBR,1,965,M,Not Married,Graduation,Others,133858,Chennai,1
47060640028,May,Clothing,Women,4,390,1560,163.8,90,Mobile Payments,e-Shop,4,11355,M,Married,Basic,Salaried,34026,Hyderabad,0
47124007282,May,Books,Academic,5,221,1105,116.025,,Mobile Payments,Flagship store,5,5870,M,Not Married,Basic,Salaried,23245,Ahmedabad,0
47130033567,May,Home and kitchen,Bath,1,1105,1105,116.025,,Mobile Payments,MBR,2,7490,F,Married,Basic,Others,91443,New Delhi ,0
47153006035,May,Home and kitchen,Kitchen,1,1197,1197,125.685,50,Mobile Payments,TeleShop,2,8557,M,Married,Others,Salaried,96770,New Delhi ,0
47179291145,May,Clothing,Women,1,1205,3615,379.575,,Debit Card,MBR,2,8201,M,Not Married,Graduation,Others,25912,Ahmedabad,1
47186009136,May,Footwear,Women,4,1301,5204,546.42,250,Credit Card,e-Shop,5,5599,M,Not Married,Others,Others,86284,Pune,0
47236757591,May,Clothing,Mens,4,276,1104,115.92,50,Mobile Payments,e-Shop,5,14174,F,Married,Others,Salaried,109252,New Delhi ,0
47261518272,May,Books,DIY,2,552,1104,115.92,50,Mobile Payments,e-Shop,5,12439,M,Married,Others,Self Employed,58794,Vishakhapatnam,0
47303097322,May,Footwear,Women,2,552,1104,115.92,50,Mobile Payments,TeleShop,5,15587,F,Married,Others,Others,19625,Gurgaon,0
47322157422,May,Clothing,Women,3,332,996,104.58,50,Mobile Payments,e-Shop,4,11317,M,Married,Graduation,Salaried,8105,Ahmedabad,0
47404260772,May,Footwear,Kids,4,910,3640,382.2,200,Credit Card,TeleShop,2,8646,M,Not Married,Graduation,Others,39638,Vishakhapatnam,0
47419505030,May,Home and kitchen,Furnishing,4,958,3832,402.36,,Debit Card,MBR,3,6829,M,Married,Master,Others,69358,Hyderabad,0
47484569585,May,Bags,Mens,4,817,3268,343.14,,Debit Card,MBR,5,4613,M,Not Married,Master,Salaried,36899,Vishakhapatnam,0
47610019007,May,Home and kitchen,Bath,5,392,1960,205.8,90,Credit Card,e-Shop,5,17954,F,Married,Graduation,Self Employed,108995,New Delhi ,0
47649066925,May,Electronics,Computers,5,219,1095,114.975,50,Mobile Payments,e-Shop,4,7687,F,Married,Master,Self Employed,31439,Ahmedabad,0
47683781853,May,Home and kitchen,Bath,2,546,1092,114.66,,Cash,MBR,5,7511,M,Not Married,Graduation,Self Employed,125245,Hyderabad,0
47691273998,May,Clothing,Mens,4,273,1092,114.66,50,Mobile Payments,TeleShop,5,8657,F,Married,Graduation,Others,25738,Hyderabad,0
47710448314,May,Home and kitchen,Kitchen,4,666,2664,279.72,140,Debit Card,e-Shop,1,19201,M,Married,Master,Others,22200,Gurgaon,1
47852879128,May,Clothing,Women,4,397,1985,208.425,90,Credit Card,e-Shop,1,12407,M,Married,Graduation,Salaried,63916,Ahmedabad,1
