created_at,campaign_var_1,campaign_var_2,products_purchased,signup_date,user_activity_var_1,user_activity_var_2,user_activity_var_3,user_activity_var_4,user_activity_var_5,user_activity_var_6,user_activity_var_7,user_activity_var_8,user_activity_var_9,user_activity_var_10,user_activity_var_11,user_activity_var_12,Revenue
7/19/2021,5,10,2,2/24/2022,1,0,0,0,0,0,0,1,0,0,0,0,128
7/19/2021,4,8,2,11/25/2020,0,0,0,0,1,0,0,0,0,0,0,0,180
7/19/2021,2,2,2,4/10/2021,1,0,0,0,0,0,0,1,0,0,0,0,205
7/19/2021,2,5,3,5/30/2020,0,0,0,0,0,0,0,0,0,0,1,0,275
7/19/2021,4,7,3,11/18/2020,1,0,0,0,0,0,1,1,0,0,0,0,230
7/19/2021,13,9,4,2/14/2021,0,0,0,0,0,0,0,1,0,0,1,0,83
7/19/2021,7,9,2,3/24/2021,0,0,0,0,1,0,1,0,0,0,0,0,317
7/20/2021,5,6,4,2/11/2019,0,0,0,0,1,1,0,1,0,0,0,0,57
7/20/2021,12,6,2,8/21/2021,0,0,0,0,0,1,0,0,0,0,0,0,407
7/20/2021,7,9,3,9/4/2020,0,0,0,0,0,1,1,0,0,0,0,0,260
7/20/2021,4,6,3,7/14/2020,0,0,0,0,1,1,1,0,0,0,0,0,222
7/20/2021,11,7,2,5/5/2020,1,0,0,0,0,0,0,0,0,0,0,0,390
7/20/2021,6,4,1,1/18/2018,0,0,0,0,0,0,0,0,0,0,1,0,321
7/20/2021,6,9,2,3/25/2022,0,0,1,0,0,1,0,0,0,0,0,0,166
7/20/2021,4,4,2,4/14/2020,1,0,0,0,0,1,0,0,0,0,0,0,210
7/20/2021,3,7,3,10/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,251
7/20/2021,4,5,2,6/3/2019,1,0,0,0,0,0,0,1,0,0,0,0,296
7/20/2021,6,5,2,5/12/2018,0,0,0,0,0,1,1,0,0,0,0,0,369
7/20/2021,4,6,3,10/22/2020,0,0,0,0,0,1,1,0,0,0,0,0,322
7/20/2021,1,3,2,12/16/2021,0,0,0,0,1,0,0,0,0,0,2,0,118
7/20/2021,5,2,1,5/23/2021,1,0,0,0,1,0,0,0,0,0,0,0,286
7/20/2021,2,3,2,1/9/2022,0,0,0,0,0,0,0,0,0,0,0,0,191
7/20/2021,12,9,2,12/14/2020,1,0,0,0,0,0,0,0,0,0,1,0,295
7/20/2021,1,2,1,2/16/2020,1,0,0,0,0,0,1,1,0,0,0,0,219
7/20/2021,3,6,2,2/8/2019,0,0,0,0,0,1,0,0,0,0,1,0,88
7/20/2021,4,5,2,10/30/2019,0,0,0,0,0,1,1,0,0,0,1,0,120
7/20/2021,3,5,1,9/3/2021,0,0,0,0,0,1,1,0,0,0,0,0,372
7/20/2021,11,7,2,4/22/2020,0,0,0,0,0,1,1,0,0,0,0,0,282
7/20/2021,10,7,3,10/18/2017,1,0,0,0,1,0,0,0,0,0,1,0,305
7/20/2021,5,7,4,2/10/2021,0,0,0,0,0,0,1,0,0,0,0,0,268
7/20/2021,3,2,1,7/24/2020,0,0,0,0,0,1,0,0,0,0,1,0,50
7/20/2021,7,5,2,9/28/2021,1,0,0,0,0,1,0,0,0,0,0,0,137
7/20/2021,5,4,2,1/19/2022,0,0,0,0,0,0,1,1,0,0,0,0,334
7/20/2021,6,8,4,8/22/2019,1,0,0,0,0,0,0,0,0,0,1,0,215
7/20/2021,1,5,3,1/29/2019,0,0,0,0,0,1,1,0,0,0,0,0,185
7/20/2021,8,6,3,7/15/2021,0,0,0,0,1,1,0,0,0,0,0,0,100
7/20/2021,1,3,2,6/28/2021,1,0,0,0,0,1,0,0,0,0,0,0,248
7/20/2021,2,5,2,10/7/2017,0,0,0,0,0,1,1,0,0,0,0,0,295
7/20/2021,5,3,2,5/29/2020,1,0,0,0,0,1,0,1,0,0,0,0,199
7/20/2021,3,7,1,2/6/2021,0,0,0,0,0,1,1,0,0,0,0,0,159
7/20/2021,7,4,2,10/31/2018,1,0,0,0,0,0,1,0,0,0,0,0,200
7/20/2021,5,3,2,4/22/2021,1,0,0,0,0,0,1,0,0,0,0,0,101
7/20/2021,3,8,2,11/15/2018,0,0,0,0,1,0,0,0,0,0,0,0,216
7/20/2021,5,12,4,1/10/2021,0,0,0,0,0,0,0,0,0,0,1,0,142
7/20/2021,4,4,2,11/24/2019,2,0,0,0,0,0,0,0,0,0,0,0,301
7/20/2021,9,6,4,10/5/2020,0,0,0,0,0,1,0,0,0,0,1,0,385
7/20/2021,5,7,2,1/26/2022,1,0,0,0,0,1,1,0,0,0,0,0,246
7/20/2021,8,4,1,10/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,124
7/20/2021,3,3,1,10/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,116
7/20/2021,8,6,2,9/21/2019,0,0,0,0,1,1,0,0,0,0,0,0,175
7/20/2021,5,11,3,9/2/2020,0,0,0,0,0,0,1,1,0,0,0,0,191
7/20/2021,8,7,2,11/8/2021,1,0,0,0,0,1,0,0,0,0,0,0,155
7/21/2021,2,4,3,2/6/2020,0,0,0,0,0,0,1,0,0,0,0,0,394
7/21/2021,6,6,3,12/19/2021,0,0,1,0,0,0,1,0,0,0,0,0,284
7/21/2021,5,6,3,6/13/2020,1,0,0,1,1,0,0,0,0,0,0,0,335
7/21/2021,8,8,4,1/22/2020,0,0,0,0,0,1,0,0,0,0,0,0,353
7/21/2021,6,9,2,1/19/2020,1,0,0,0,0,0,0,0,0,0,0,0,88
7/21/2021,8,6,1,6/30/2021,0,0,0,0,0,0,0,0,0,0,1,0,228
7/21/2021,9,9,2,8/14/2018,0,0,0,0,0,1,0,1,0,0,1,0,288
7/21/2021,4,5,3,2/24/2017,1,0,0,0,1,1,1,0,0,0,2,0,357
7/21/2021,3,6,2,3/2/2020,1,0,0,0,0,0,1,0,0,0,0,0,111
7/21/2021,11,7,1,1/12/2021,1,0,1,0,0,1,0,0,0,0,0,0,49
7/21/2021,5,7,2,5/20/2019,0,0,0,0,1,1,1,0,0,0,1,0,154
7/21/2021,5,9,3,9/30/2021,1,0,0,0,1,0,0,0,0,0,0,0,206
7/21/2021,10,9,1,5/6/2020,0,0,0,0,1,0,1,1,0,0,0,0,172
7/21/2021,2,3,2,6/30/2021,0,0,1,0,0,1,0,0,0,0,0,0,343
7/21/2021,8,10,4,11/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,95
7/21/2021,7,3,1,4/1/2020,0,0,0,0,0,1,0,0,0,0,0,0,408
7/21/2021,15,10,2,3/20/2021,1,0,0,0,0,0,1,0,0,0,0,0,261
7/21/2021,4,6,2,11/17/2021,2,0,0,0,1,0,0,0,0,0,0,0,399
7/21/2021,6,4,2,5/12/2020,1,0,1,0,1,0,1,0,0,0,0,0,312
7/21/2021,7,9,3,3/14/2021,0,0,0,0,1,0,0,0,0,0,0,0,142
7/21/2021,12,8,2,1/24/2022,1,0,0,0,0,0,0,0,0,0,0,0,345
7/21/2021,1,4,3,10/9/2019,0,0,1,0,0,1,0,0,0,0,0,0,313
7/21/2021,5,8,3,6/9/2019,1,0,0,0,0,0,0,0,0,0,0,0,376
7/21/2021,7,7,2,2/16/2020,0,0,0,0,0,1,0,0,0,0,0,0,291
7/21/2021,14,7,3,4/28/2021,0,0,1,0,0,1,0,0,0,0,0,0,343
7/21/2021,7,4,3,9/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,151
7/21/2021,6,6,2,2/21/2020,0,0,0,0,1,1,0,0,0,0,0,0,391
7/21/2021,12,9,3,3/18/2021,0,0,0,0,0,2,0,0,0,0,0,0,251
7/21/2021,4,3,1,5/19/2021,0,0,0,0,0,0,0,0,0,0,0,0,328
7/21/2021,5,6,3,11/9/2020,0,0,0,0,0,0,1,0,0,0,0,0,124
7/21/2021,3,4,2,5/9/2021,0,0,1,0,0,0,1,0,0,0,0,0,310
7/21/2021,5,6,2,1/16/2021,0,0,0,0,0,1,0,0,0,0,1,0,278
7/21/2021,11,9,3,9/28/2020,0,0,1,0,1,1,0,0,1,0,0,0,82
7/21/2021,3,8,3,6/3/2021,1,0,0,0,0,0,0,0,0,0,0,0,395
7/21/2021,2,4,4,5/10/2020,0,0,0,0,0,1,1,0,0,0,0,0,387
7/21/2021,3,3,2,2/14/2021,1,0,0,0,0,0,0,0,0,0,0,0,60
7/21/2021,6,11,4,12/9/2021,1,0,0,0,0,0,0,0,0,0,0,0,136
7/21/2021,12,10,2,9/17/2021,0,0,1,0,0,1,0,0,0,0,0,0,281
7/22/2021,5,4,2,1/14/2020,0,0,0,0,0,1,0,0,0,0,1,0,193
7/22/2021,7,5,2,1/14/2022,0,0,0,0,0,1,0,0,1,0,0,0,101
7/22/2021,9,6,1,12/3/2019,1,0,0,0,1,0,0,0,0,0,0,0,60
7/22/2021,11,3,3,1/11/2021,1,0,0,0,1,0,0,0,0,0,0,0,85
7/22/2021,5,8,2,3/1/2019,0,0,0,0,1,1,0,0,0,0,0,0,241
7/22/2021,3,7,2,12/1/2020,0,0,0,0,0,1,1,0,0,0,0,0,303
7/22/2021,8,5,2,2/19/2021,0,0,0,0,0,1,0,0,0,0,1,0,227
7/22/2021,4,6,2,8/7/2020,1,0,0,0,0,1,0,0,0,0,0,0,127
7/22/2021,6,4,2,1/7/2022,1,0,0,0,0,1,0,0,0,0,0,0,220
7/22/2021,4,8,1,2/4/2022,0,0,0,0,0,1,1,0,0,0,0,0,170
7/22/2021,3,4,2,9/11/2021,1,0,0,0,0,1,0,0,1,0,1,0,96
7/22/2021,7,4,1,3/31/2021,2,0,0,0,0,0,0,0,0,0,1,0,70
7/22/2021,4,5,1,3/28/2021,0,0,0,0,0,0,1,0,0,0,0,0,313
7/22/2021,7,5,1,3/22/2022,0,0,0,0,0,1,0,0,0,0,0,0,129
7/22/2021,3,4,3,12/1/2020,0,0,0,0,0,1,0,0,0,0,0,0,226
7/22/2021,5,8,1,11/9/2020,0,0,0,0,0,0,0,1,0,0,0,0,375
7/22/2021,14,8,2,1/5/2020,0,0,0,0,1,1,1,0,0,0,1,0,407
7/22/2021,4,4,2,10/5/2021,0,0,1,0,0,1,0,0,0,0,0,0,245
7/22/2021,10,5,3,11/2/2021,0,0,0,0,0,0,0,1,0,0,1,0,340
7/22/2021,9,9,2,7/2/2021,0,0,0,0,0,1,0,0,0,0,1,0,250
7/22/2021,4,4,1,6/1/2020,1,0,0,0,0,1,0,1,0,0,0,0,325
7/22/2021,11,8,1,4/11/2020,1,0,0,0,0,1,0,0,0,0,0,0,268
7/22/2021,2,5,1,3/19/2022,1,0,1,0,0,0,0,0,0,0,0,0,275
7/22/2021,13,8,3,7/6/2018,0,0,0,0,0,0,1,0,0,0,0,0,150
7/22/2021,7,9,3,4/12/2019,1,0,0,0,0,1,0,0,0,0,0,0,217
7/22/2021,4,5,4,8/23/2017,0,0,0,0,0,1,0,0,0,0,0,0,184
7/22/2021,2,5,2,6/4/2019,0,0,0,0,1,0,0,0,0,0,0,0,173
7/22/2021,4,7,4,10/20/2018,1,0,0,0,0,0,0,0,0,0,0,0,58
7/22/2021,12,7,4,7/16/2019,1,0,0,0,0,1,0,0,0,0,0,0,294
7/22/2021,4,9,2,12/21/2020,0,0,0,0,0,1,0,0,0,0,0,0,358
7/22/2021,6,7,1,7/6/2021,0,0,0,0,0,0,1,1,0,0,0,0,402
7/22/2021,4,4,2,5/5/2021,0,0,0,0,1,0,0,0,0,0,0,0,288
7/22/2021,5,7,2,11/12/2021,1,0,0,0,0,1,1,0,0,0,0,0,188
7/22/2021,7,6,2,6/28/2019,1,0,0,0,0,1,0,0,0,0,0,0,190
7/22/2021,2,4,1,12/26/2020,1,0,0,0,0,1,0,0,0,0,0,0,397
7/22/2021,6,7,3,7/9/2018,0,0,0,0,0,0,1,0,0,0,0,0,172
7/22/2021,10,10,4,5/13/2019,1,0,0,0,0,1,0,1,0,0,0,0,406
7/22/2021,12,10,1,3/24/2022,2,0,0,0,0,1,0,0,0,0,0,0,315
7/23/2021,7,8,3,9/2/2019,0,0,1,0,0,1,1,0,0,0,0,0,74
7/23/2021,8,7,2,6/11/2021,0,0,0,0,0,2,0,0,0,0,0,0,128
7/23/2021,1,7,3,8/20/2020,1,0,0,0,1,0,0,0,0,0,0,0,166
7/23/2021,4,7,4,5/23/2019,0,0,1,0,0,0,1,0,0,0,0,0,171
7/23/2021,9,7,3,11/26/2021,0,0,0,0,1,0,1,1,0,0,0,0,85
7/23/2021,6,2,3,10/21/2021,1,0,0,0,0,1,0,0,0,0,0,0,137
7/23/2021,2,4,2,11/26/2020,0,0,0,0,0,1,0,0,0,0,1,0,387
7/23/2021,8,6,1,8/5/2021,0,0,0,0,0,0,1,0,0,0,0,0,283
7/23/2021,7,8,3,7/2/2019,0,0,1,0,0,1,0,0,0,0,1,0,89
7/23/2021,10,9,2,9/14/2019,0,0,0,0,0,1,0,0,0,0,0,0,128
7/23/2021,8,3,3,10/30/2020,0,0,1,0,0,0,1,0,0,0,0,0,374
7/23/2021,5,7,2,3/15/2019,1,0,0,0,1,1,0,0,0,0,0,0,60
7/23/2021,12,10,3,2/20/2020,1,0,0,0,1,1,1,0,0,0,0,0,78
7/23/2021,5,3,2,2/3/2022,1,0,0,0,0,0,0,1,0,0,0,0,266
7/23/2021,7,9,2,9/27/2020,0,0,0,0,0,1,0,0,0,0,1,0,285
7/23/2021,2,10,3,4/9/2019,0,0,0,0,0,1,1,0,0,0,0,0,298
7/23/2021,6,9,2,10/10/2019,1,0,0,0,0,0,1,0,0,0,0,0,99
7/23/2021,3,3,3,11/27/2019,1,0,1,0,0,0,0,0,0,0,0,0,259
7/23/2021,1,2,1,11/2/2021,0,0,0,0,0,1,0,1,0,0,0,0,285
7/23/2021,1,4,1,8/23/2021,0,0,0,0,0,1,0,1,0,0,0,0,63
7/23/2021,2,6,2,8/21/2021,1,0,0,0,0,1,0,0,0,0,0,0,90
7/23/2021,8,7,3,10/28/2019,1,0,0,0,0,0,0,0,0,0,0,0,276
7/23/2021,1,5,3,7/2/2020,0,0,0,0,0,0,1,0,0,0,1,0,70
7/23/2021,1,2,2,7/25/2021,0,0,0,0,0,0,0,0,0,0,0,0,81
7/23/2021,3,7,2,12/19/2021,2,0,0,0,0,0,0,0,0,0,0,0,166
7/23/2021,3,4,2,1/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,320
7/23/2021,2,6,2,7/4/2019,0,0,0,0,1,1,0,0,0,0,0,0,137
7/23/2021,5,5,2,3/28/2021,1,0,0,0,0,0,0,0,1,0,0,0,260
7/23/2021,4,4,3,6/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,125
7/23/2021,1,3,2,12/19/2021,0,0,0,0,0,1,0,0,0,0,0,0,269
7/23/2021,3,6,3,10/31/2019,1,0,0,0,0,0,0,0,0,0,0,0,241
7/23/2021,11,7,1,8/11/2021,1,0,0,0,0,0,1,0,0,0,0,0,97
7/23/2021,7,4,2,12/17/2020,0,0,0,0,0,0,1,0,0,0,0,0,103
7/23/2021,6,7,1,9/24/2021,0,0,0,0,0,0,0,0,0,0,0,0,352
7/23/2021,5,1,3,6/3/2021,0,0,0,0,0,1,0,0,0,0,0,0,200
7/23/2021,11,5,2,4/13/2019,0,0,0,0,0,1,0,1,0,0,1,0,337
7/23/2021,2,3,2,8/28/2020,1,0,0,0,0,1,1,0,1,0,1,0,50
7/23/2021,11,7,3,11/9/2019,1,0,0,0,0,0,1,0,0,0,0,0,180
7/23/2021,7,7,2,3/29/2021,1,0,0,0,0,1,0,0,0,0,0,0,340
7/23/2021,9,8,1,2/4/2022,1,0,0,0,0,0,0,0,0,0,0,0,210
7/23/2021,13,11,3,11/6/2021,1,0,0,0,0,0,1,0,0,0,1,0,139
7/23/2021,7,8,3,1/20/2020,1,0,0,0,0,0,0,1,0,0,0,0,321
7/23/2021,12,9,1,5/29/2020,0,0,0,0,1,0,0,0,0,0,0,0,250
7/23/2021,7,8,4,6/26/2016,0,0,0,0,0,1,0,0,0,0,0,0,79
7/23/2021,4,6,2,3/23/2019,0,0,0,0,1,0,0,0,0,0,1,0,335
7/23/2021,7,10,2,2/1/2021,0,0,0,0,0,1,0,0,0,0,1,0,112
7/23/2021,16,12,2,6/17/2020,0,0,0,0,1,1,0,0,0,0,0,0,118
7/23/2021,4,3,2,4/28/2019,1,0,0,0,0,0,0,0,0,0,0,0,174
7/23/2021,5,10,3,5/19/2020,0,0,0,0,0,0,0,1,0,0,0,0,158
7/23/2021,10,5,2,8/12/2019,0,0,1,0,0,0,0,0,0,0,0,0,231
7/23/2021,9,7,2,4/28/2020,0,0,0,0,0,1,0,0,0,0,0,0,63
7/24/2021,5,5,1,6/11/2020,1,0,0,0,0,0,1,0,0,0,0,0,298
7/24/2021,5,10,2,1/20/2020,0,0,0,0,0,1,1,1,0,0,0,0,251
7/24/2021,5,4,3,5/11/2019,0,0,0,0,0,1,0,0,0,0,0,0,404
7/24/2021,11,7,3,6/2/2019,1,0,1,0,0,1,0,0,0,0,0,0,181
7/24/2021,8,4,1,7/7/2021,0,0,0,0,0,0,1,0,0,0,0,0,57
7/24/2021,9,10,3,11/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,243
7/24/2021,2,3,1,8/9/2021,0,0,0,0,0,1,1,0,0,0,1,0,148
7/24/2021,5,4,3,8/16/2019,0,0,0,0,1,1,0,1,0,0,0,0,309
7/24/2021,10,8,2,9/22/2021,1,0,0,0,0,1,0,0,0,0,0,0,253
7/24/2021,6,7,2,3/22/2021,1,0,0,0,0,0,0,1,0,0,0,0,217
7/24/2021,2,4,2,3/19/2020,0,0,0,0,0,0,1,0,0,0,0,0,274
7/24/2021,2,2,3,2/16/2022,1,0,0,0,0,1,1,0,0,0,0,0,378
7/24/2021,6,7,2,10/20/2020,0,0,0,0,1,0,0,0,0,0,0,0,374
7/24/2021,5,7,2,12/9/2020,0,0,0,0,1,1,0,0,0,0,0,0,317
7/24/2021,2,2,2,6/17/2020,1,0,0,0,0,1,0,0,0,0,1,0,148
7/24/2021,4,7,2,11/12/2021,1,0,1,0,1,1,0,0,0,0,0,0,283
7/24/2021,14,7,3,10/19/2021,0,0,0,0,0,1,1,0,0,0,1,0,157
7/24/2021,3,3,2,1/5/2022,0,0,0,0,0,0,1,0,0,0,0,0,50
7/24/2021,10,7,2,7/17/2021,0,0,0,0,1,0,0,0,0,0,0,0,124
7/24/2021,5,5,2,10/4/2018,0,0,0,0,0,1,0,0,1,0,1,0,324
7/24/2021,1,1,1,6/14/2021,1,0,0,0,1,0,0,1,0,0,1,0,301
7/24/2021,5,6,3,12/1/2019,1,0,0,0,0,0,1,0,0,0,0,0,45
7/24/2021,2,12,2,8/3/2020,0,0,1,0,1,1,1,0,0,0,0,0,67
7/24/2021,14,5,2,12/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,364
7/24/2021,5,8,2,9/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,329
7/24/2021,7,7,1,5/29/2019,0,0,0,0,0,1,0,0,0,0,0,0,386
7/24/2021,10,2,1,1/8/2021,0,0,0,0,0,1,0,0,0,0,0,0,369
7/24/2021,5,6,1,3/7/2021,0,0,0,0,0,0,1,0,0,0,1,0,96
7/24/2021,7,5,2,4/1/2021,0,0,0,0,0,1,0,0,0,0,0,0,398
7/24/2021,3,5,2,10/1/2019,1,0,0,0,0,0,0,0,0,0,1,0,255
7/24/2021,5,6,1,5/31/2018,1,0,0,0,0,0,0,1,0,0,0,0,115
7/24/2021,8,7,2,3/9/2019,0,0,0,0,0,0,0,0,0,0,0,0,171
7/24/2021,11,6,1,12/10/2020,1,0,0,0,0,0,0,0,0,0,0,0,369
7/24/2021,4,7,3,8/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,123
7/24/2021,2,2,3,9/7/2019,0,0,0,0,0,1,0,0,0,0,1,0,204
7/24/2021,2,4,2,11/12/2021,0,0,0,0,0,1,1,0,0,0,2,0,235
7/24/2021,2,4,3,7/26/2019,1,0,0,0,0,1,0,0,0,0,0,0,279
7/24/2021,3,10,2,12/26/2021,0,0,0,0,0,2,0,0,0,0,0,0,199
7/24/2021,5,3,2,6/28/2020,1,0,0,0,0,0,0,0,0,0,0,0,233
7/24/2021,9,10,2,5/31/2019,0,0,0,0,1,1,0,0,0,0,0,0,264
7/24/2021,4,3,2,8/20/2021,1,0,0,0,0,0,0,0,0,0,1,0,83
7/24/2021,7,5,3,8/5/2020,1,0,0,0,0,0,0,0,0,0,1,0,310
7/24/2021,6,8,1,1/4/2021,0,0,0,0,0,0,0,0,0,0,1,0,258
7/24/2021,2,8,3,7/14/2021,0,0,0,0,0,1,1,0,0,0,0,0,165
7/24/2021,2,7,2,8/20/2020,0,0,0,0,0,1,1,0,0,0,0,0,197
7/24/2021,12,8,3,4/13/2020,1,0,0,0,1,0,0,0,0,0,0,0,89
7/24/2021,7,4,2,4/24/2021,1,0,0,0,0,0,1,0,0,0,0,0,283
7/24/2021,6,6,3,8/23/2021,0,0,0,0,0,2,0,1,0,0,1,0,321
7/24/2021,3,5,1,12/4/2021,0,0,1,0,0,1,1,0,0,0,0,0,59
7/24/2021,5,8,2,3/7/2021,0,0,0,0,0,0,0,0,0,0,1,0,170
7/25/2021,5,4,2,9/25/2021,0,0,0,0,0,0,2,1,0,0,0,0,266
7/25/2021,4,8,2,6/21/2021,0,0,0,0,0,1,0,0,0,0,1,0,50
7/25/2021,6,9,1,9/13/2020,0,0,0,0,1,1,0,0,0,0,0,0,148
7/25/2021,9,3,3,12/14/2019,0,0,0,0,0,0,1,1,0,0,0,0,203
7/25/2021,8,6,2,1/10/2021,1,0,0,0,0,1,0,0,0,0,0,0,276
7/25/2021,6,2,2,9/8/2019,1,0,0,0,1,1,0,0,0,0,0,0,302
7/25/2021,6,9,3,11/17/2020,0,0,0,0,0,1,1,0,0,0,0,0,239
7/25/2021,5,11,2,1/1/2020,0,0,1,0,1,0,1,0,0,0,0,0,314
7/25/2021,3,2,2,1/10/2021,0,0,0,0,0,1,0,0,0,0,0,0,211
7/25/2021,9,10,1,8/12/2020,0,0,0,0,0,1,0,0,0,0,1,0,71
7/25/2021,7,7,3,10/11/2021,1,0,0,0,0,1,0,0,0,0,0,0,200
7/25/2021,2,2,1,9/5/2019,0,0,0,0,1,0,1,0,1,0,1,0,135
7/25/2021,6,3,3,7/17/2019,0,0,1,1,1,1,1,0,1,0,1,0,185
7/25/2021,3,7,3,3/6/2021,0,0,0,0,0,1,0,0,0,0,0,0,381
7/25/2021,9,9,2,2/9/2019,0,0,0,0,0,0,0,0,0,0,1,0,352
7/25/2021,7,7,1,4/18/2020,0,0,1,0,0,1,0,0,0,0,0,0,261
7/25/2021,3,5,3,12/20/2020,1,0,0,0,0,0,0,0,0,0,0,0,279
7/25/2021,5,7,3,3/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,190
7/25/2021,3,6,2,5/5/2021,0,0,0,0,0,1,0,0,0,0,0,0,310
7/25/2021,8,4,1,1/28/2020,0,0,0,0,0,1,0,0,0,0,0,0,390
7/25/2021,8,5,2,1/3/2021,1,0,1,0,0,0,1,0,0,0,0,0,308
7/25/2021,9,7,3,9/4/2020,1,0,0,0,0,1,1,0,0,0,0,0,230
7/25/2021,4,5,1,5/28/2019,0,1,0,0,0,0,1,0,0,0,2,0,96
7/25/2021,6,5,1,3/12/2020,0,0,1,0,1,1,1,0,0,0,0,0,368
7/25/2021,8,10,1,11/20/2019,0,0,0,0,0,0,0,0,0,0,1,0,55
7/25/2021,5,4,1,2/3/2022,0,0,1,0,0,0,0,1,0,0,1,0,45
7/25/2021,10,9,3,5/1/2019,0,0,0,0,0,1,0,0,0,0,0,0,338
7/25/2021,9,9,3,7/11/2019,0,0,0,0,0,1,0,0,0,0,0,0,125
7/25/2021,3,4,1,10/5/2021,1,0,1,0,0,1,1,0,0,0,0,0,47
7/25/2021,1,3,3,1/10/2022,0,0,0,0,0,0,1,0,0,0,1,0,202
7/25/2021,4,13,2,9/18/2021,1,0,1,0,0,0,1,0,0,0,0,0,127
7/25/2021,8,6,3,9/18/2021,0,0,0,1,0,0,1,0,0,0,0,0,280
7/25/2021,3,7,2,4/30/2020,0,0,0,0,0,0,1,0,0,0,0,0,325
7/25/2021,7,9,1,11/5/2020,1,0,0,0,0,1,0,0,0,0,0,0,277
7/25/2021,10,8,2,7/22/2021,1,0,0,1,0,0,1,1,0,0,0,0,111
7/25/2021,3,4,3,2/13/2021,0,0,0,1,0,0,0,0,0,0,1,0,276
7/25/2021,4,6,1,1/8/2022,0,0,0,0,0,1,0,0,0,0,0,0,389
7/25/2021,3,6,2,1/14/2020,0,0,1,0,1,1,0,0,0,0,0,0,330
7/25/2021,6,7,1,11/22/2019,1,0,0,0,0,0,0,1,0,0,0,0,325
7/25/2021,2,5,1,6/28/2021,0,0,1,0,1,0,1,0,0,0,1,0,138
7/25/2021,5,6,3,11/3/2020,0,0,0,0,0,0,0,0,0,0,1,0,317
7/25/2021,8,10,3,4/25/2021,1,0,0,0,1,1,1,0,0,0,0,0,167
7/25/2021,8,5,3,4/5/2021,1,0,0,0,0,1,0,0,0,0,0,0,280
7/25/2021,3,6,3,6/5/2019,0,0,1,0,0,1,0,1,0,0,0,0,133
7/25/2021,2,4,2,10/26/2021,0,0,0,0,0,1,0,0,0,0,0,0,141
7/25/2021,1,3,3,9/29/2020,0,0,1,0,0,1,0,0,0,0,0,0,360
7/26/2021,5,6,1,12/14/2021,0,0,0,0,1,1,0,0,0,0,1,0,212
7/26/2021,2,3,2,10/7/2020,0,0,1,0,0,0,0,0,0,0,0,0,54
7/26/2021,14,8,2,6/15/2021,0,0,1,0,0,0,1,0,0,0,0,0,59
7/26/2021,8,9,1,2/19/2018,0,0,0,0,0,1,0,0,0,0,0,0,330
7/26/2021,4,7,3,4/8/2020,0,0,0,0,0,1,1,0,0,0,1,0,236
7/26/2021,4,8,3,9/3/2021,0,0,0,0,0,1,0,0,0,0,0,0,190
7/26/2021,5,4,2,4/4/2021,0,0,0,0,0,0,1,0,0,0,0,0,166
7/26/2021,9,12,2,10/6/2018,1,0,0,0,0,1,0,0,0,0,0,0,195
7/26/2021,5,5,2,9/17/2018,1,0,1,0,1,1,0,0,0,0,2,1,273
7/26/2021,8,6,2,1/10/2021,1,0,0,0,0,1,0,0,0,0,0,0,200
7/26/2021,8,10,2,2/11/2020,0,0,0,1,0,0,1,0,0,0,0,0,132
7/26/2021,7,5,3,3/19/2020,0,0,0,0,0,2,0,0,0,0,0,0,236
7/26/2021,5,6,2,3/10/2022,1,0,1,0,1,0,0,0,0,0,0,0,212
7/26/2021,2,4,2,3/5/2021,0,0,0,0,0,0,0,1,0,0,0,0,314
7/26/2021,8,7,3,1/20/2021,0,0,0,0,0,1,0,0,0,0,0,0,251
7/26/2021,6,8,3,7/15/2021,1,0,0,0,0,0,0,0,0,0,0,0,67
7/26/2021,5,5,2,4/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,215
7/26/2021,6,5,2,7/29/2020,1,0,1,0,0,0,0,0,0,0,0,0,409
7/26/2021,2,3,2,9/19/2018,0,0,0,0,0,0,1,0,0,0,0,0,300
7/26/2021,4,5,2,3/23/2020,0,0,0,0,0,1,1,0,0,0,0,0,252
7/26/2021,7,6,2,3/23/2020,0,0,0,0,0,1,0,0,0,0,1,0,177
7/26/2021,2,4,2,1/16/2017,0,0,0,0,0,0,0,1,0,0,1,0,245
7/26/2021,3,4,2,1/23/2022,1,0,0,0,0,0,0,0,0,0,1,0,204
7/26/2021,9,7,2,6/6/2021,1,0,0,0,0,1,0,0,0,0,0,0,353
7/26/2021,4,7,2,12/18/2020,1,0,0,0,0,0,0,0,0,0,1,0,70
7/26/2021,3,4,3,8/18/2018,0,0,0,1,1,1,0,0,0,0,1,0,91
